time,average_people,queue,difference_15_minutes
2023-11-05 14:02:00,9.780141534391529,86.40159974528811,-0.8097864736834737
2023-11-05 14:03:00,9.702083692261716,88.10368343754982,-4.945876338784686
2023-11-05 14:04:00,9.599416212631358,89.70309965018117,-9.148744094625911
2023-11-05 14:05:00,9.465246427113849,91.16834607729503,-13.3714226205052
2023-11-05 14:06:00,9.292681667322572,92.4610277446176,-17.55911879400061
2023-11-05 14:07:00,9.074829264870932,93.53585700948852,-21.64921349097031
2023-11-05 14:08:00,8.806339251096828,94.34219626058535,-25.572804285277016
2023-11-05 14:09:00,8.49272323487399,94.83491949545935,-29.266331841138665
2023-11-05 14:10:00,8.142640903989388,94.97756039944873,-32.675492806856454
2023-11-05 14:11:00,7.764751946229976,94.74231234567871,-35.75523981481483
2023-11-05 14:12:00,7.368493827160493,94.1108061728392,-38.47133703703705
2023-11-05 14:13:00,6.964081790123457,93.07488796296266,-40.80191574074076
2023-11-05 14:14:00,6.573579012345677,91.64846697530834,-42.74932222222224
2023-11-05 14:15:00,6.230896604938271,89.8793635802466,-44.35196574074075
2023-11-05 14:16:00,5.962479012345677,87.84184259259229,-45.676851851851865
2023-11-05 14:17:00,5.749970679012344,85.59181327160464,-46.77478240740743
2023-11-05 14:18:00,5.565993827160492,83.15780709876513,-47.6697777777778
2023-11-05 14:19:00,5.396548456790122,80.55435555555526,-48.3708990740741
2023-11-05 14:20:00,5.242567901234565,77.79692345678983,-48.887181481481505
2023-11-05 14:21:00,5.104985493827158,74.90190895061698,-49.22724537037039
2023-11-05 14:22:00,4.984734567901231,71.88664351851821,-49.39890740740742
2023-11-05 14:23:00,4.882748456790121,68.76939197530834,-49.40918055555557
2023-11-05 14:24:00,4.799195679012343,65.56858765432068,-49.26502592592594
2023-11-05 14:25:00,4.733479938271602,62.30206759259228,-48.974104629629636
2023-11-05 14:26:00,4.685004938271603,58.987072530863884,-48.54477777777779
2023-11-05 14:27:00,4.652396604938271,55.63946913580215,-47.985328703703715
2023-11-05 14:28:00,4.633503086419752,52.2729722222219,-47.30318518518519
2023-11-05 14:29:00,4.626172530864196,48.8991447530861,-46.50491944444445
2023-11-05 14:30:00,4.628253086419751,45.52739783950585,-45.52739783950585
2023-11-05 14:31:00,4.637592901234567,42.16499074074042,-42.16499074074042
2023-11-05 14:32:00,4.652040123456789,38.81703086419721,-38.81703086419721
2023-11-05 14:33:00,4.670998456790124,35.48802932098733,-35.48802932098733
2023-11-05 14:34:00,4.695427160493826,32.18345648148116,-32.18345648148116
2023-11-05 14:35:00,4.72628549382716,28.90974197530832,-28.90974197530832
2023-11-05 14:36:00,4.76492160493827,25.674663580246595,-25.674663580246595
2023-11-05 14:37:00,4.813072530864195,22.48773611111079,-22.48773611111079
2023-11-05 14:38:00,4.872475308641975,19.360211419752765,-19.360211419752765
2023-11-05 14:39:00,4.943350308641974,16.30356172839474,-16.30356172839474
2023-11-05 14:40:00,5.024401234567901,13.32796296296264,-13.32796296296264
2023-11-05 14:41:00,5.114331790123456,10.442294753086095,-10.442294753086095
2023-11-05 14:42:00,5.211845679012345,7.6541404320984405,-7.6541404320984405
2023-11-05 14:43:00,5.315646604938271,4.969787037036712,-4.969787037036712
2023-11-05 14:44:00,5.424438271604939,2.3942253086416514,-2.3942253086416514
2023-11-05 14:45:00,5.53692438271605,0.0,0.0
2023-11-05 14:46:00,5.651808641975309,0.0,0.0
2023-11-05 14:47:00,5.76779475308642,0.0,0.0
2023-11-05 14:48:00,5.883391975308641,0.0,0.0
2023-11-05 14:49:00,5.99691512345679,0.0,0.0
2023-11-05 14:50:00,6.106679012345679,0.0,0.0
2023-11-05 14:51:00,6.210609567901234,0.0,0.0
2023-11-05 14:52:00,6.306243827160495,0.0,0.0
2023-11-05 14:53:00,6.391118827160494,0.0,0.0
2023-11-05 14:54:00,6.464258780864198,0.0,0.0
2023-11-05 14:55:00,6.526175077160493,0.0,0.0
2023-11-05 14:56:00,6.577379104938272,0.0,0.0
2023-11-05 14:57:00,6.61838225308642,0.0,0.0
2023-11-05 14:58:00,6.649695910493827,0.0,0.0
2023-11-05 14:59:00,6.671831466049382,0.0,0.0
2023-11-05 15:00:00,6.685300308641974,0.0,0.0
2023-11-05 15:01:00,6.690613827160493,0.0,0.0
2023-11-05 15:02:00,6.688283410493827,0.0,0.0
2023-11-05 15:03:00,6.679014891975309,0.0,0.0
2023-11-05 15:04:00,6.663708549382716,0.0,0.0
2023-11-05 15:05:00,6.643264660493827,0.0,0.0
2023-11-05 15:06:00,6.618583503086419,0.0,0.0
2023-11-05 15:07:00,6.590565354938272,0.0,0.0
2023-11-05 15:08:00,6.560110493827161,0.0,0.0
2023-11-05 15:09:00,6.527669058641975,0.0,0.0
2023-11-05 15:10:00,6.493241049382716,0.0,0.0
2023-11-05 15:11:00,6.456826466049382,0.0,0.0
2023-11-05 15:12:00,6.418425308641974,0.0,0.0
2023-11-05 15:13:00,6.378037577160494,0.0,0.0
2023-11-05 15:14:00,6.335663271604938,0.0,0.0
2023-11-05 15:15:00,6.291302391975309,0.0,0.0
2023-11-05 15:16:00,6.244954938271604,0.0,0.0
2023-11-05 15:17:00,6.196620910493826,0.0,0.0
2023-11-05 15:18:00,6.146300308641974,0.0,0.0
2023-11-05 15:19:00,6.093993132716049,0.0,0.0
2023-11-05 15:20:00,6.03969938271605,0.0,0.0
2023-11-05 15:21:00,5.983419058641974,0.0,0.0
2023-11-05 15:22:00,5.925152160493827,0.0,0.0
2023-11-05 15:23:00,5.864898688271605,0.0,0.0
2023-11-05 15:24:00,5.802783086419752,0.0,0.0
2023-11-05 15:25:00,5.73905424382716,0.0,0.0
2023-11-05 15:26:00,5.673961049382716,0.0,0.0
2023-11-05 15:27:00,5.607752391975309,0.0,0.0
2023-11-05 15:28:00,5.540677160493827,0.0,0.0
2023-11-05 15:29:00,5.4729842438271605,0.0,0.0
2023-11-05 15:30:00,5.404922530864197,0.0,0.0
2023-11-05 15:31:00,5.336740910493827,0.0,0.0
2023-11-05 15:32:00,5.268688271604938,0.0,0.0
2023-11-05 15:33:00,5.201013503086419,0.0,0.0
2023-11-05 15:34:00,5.13396549382716,0.0,0.0
2023-11-05 15:35:00,5.067793132716049,0.0,0.0
2023-11-05 15:36:00,5.002745308641975,0.0,0.0
2023-11-05 15:37:00,4.939070910493826,0.0,0.0
2023-11-05 15:38:00,4.8770188271604935,0.0,0.0
2023-11-05 15:39:00,4.81671350308642,0.0,0.0
2023-11-05 15:40:00,4.758154938271605,0.0,0.0
2023-11-05 15:41:00,4.701343132716048,0.0,0.0
2023-11-05 15:42:00,4.646278086419753,0.0,0.0
2023-11-05 15:43:00,4.592959799382716,0.0,0.0
2023-11-05 15:44:00,4.541388271604939,0.0,0.0
2023-11-05 15:45:00,4.49156350308642,0.0,0.0
2023-11-05 15:46:00,4.44348549382716,0.0,0.0
2023-11-05 15:47:00,4.397154243827161,0.0,0.0
2023-11-05 15:48:00,4.352569753086419,0.0,0.0
2023-11-05 15:49:00,4.309732021604939,0.0,0.0
2023-11-05 15:50:00,4.268641049382716,0.0,0.0
2023-11-05 15:51:00,4.229296836419754,0.0,0.0
2023-11-05 15:52:00,4.19169938271605,0.0,0.0
2023-11-05 15:53:00,4.155848688271605,0.0,0.0
2023-11-05 15:54:00,4.121649691358025,0.0,0.0
2023-11-05 15:55:00,4.088912268518518,0.0,0.0
2023-11-05 15:56:00,4.0574462962962965,0.0,0.0
2023-11-05 15:57:00,4.027061651234568,0.0,0.0
2023-11-05 15:58:00,3.997568209876544,0.0,0.0
2023-11-05 15:59:00,3.968775848765432,0.0,0.0
2023-11-05 16:00:00,3.940494444444445,0.0,0.0
2023-11-05 16:01:00,3.91253387345679,0.0,0.0
2023-11-05 16:02:00,3.8847040123456793,0.0,0.0
2023-11-05 16:03:00,3.85681473765432,0.0,0.0
2023-11-05 16:04:00,3.8286759259259258,0.0,0.0
2023-11-05 16:05:00,3.800097453703704,0.0,0.0
2023-11-05 16:06:00,3.770889197530864,0.0,0.0
2023-11-05 16:07:00,3.7408610339506168,0.0,0.0
2023-11-05 16:08:00,3.709822839506173,0.0,0.0
2023-11-05 16:09:00,3.677679552469136,0.0,0.0
2023-11-05 16:10:00,3.644431172839506,0.0,0.0
2023-11-05 16:11:00,3.6100777006172833,0.0,0.0
2023-11-05 16:12:00,3.5746191358024686,0.0,0.0
2023-11-05 16:13:00,3.5380554783950613,0.0,0.0
2023-11-05 16:14:00,3.5003867283950614,0.0,0.0
2023-11-05 16:15:00,3.4616128858024684,0.0,0.0
2023-11-05 16:16:00,3.4217339506172832,0.0,0.0
2023-11-05 16:17:00,3.380749922839506,0.0,0.0
2023-11-05 16:18:00,3.3386608024691355,0.0,0.0
2023-11-05 16:19:00,3.295466589506172,0.0,0.0
2023-11-05 16:20:00,3.251167283950617,0.0,0.0
2023-11-05 16:21:00,3.205762885802469,0.0,0.0
2023-11-05 16:22:00,3.159253395061728,0.0,0.0
2023-11-05 16:23:00,3.111638811728395,0.0,0.0
2023-11-05 16:24:00,3.063002098765432,0.0,0.0
2023-11-05 16:25:00,3.013509182098765,0.0,0.0
2023-11-05 16:26:00,2.9633259876543208,0.0,0.0
2023-11-05 16:27:00,2.912618441358025,0.0,0.0
2023-11-05 16:28:00,2.861552469135802,0.0,0.0
2023-11-05 16:29:00,2.8102939969135803,0.0,0.0
2023-11-05 16:30:00,2.759008950617284,0.0,0.0
2023-11-05 16:31:00,2.7078632561728395,0.0,0.0
2023-11-05 16:32:00,2.657022839506172,0.0,0.0
2023-11-05 16:33:00,2.606653626543209,0.0,0.0
2023-11-05 16:34:00,2.5569215432098766,0.0,0.0
2023-11-05 16:35:00,2.507992515432099,0.0,0.0
2023-11-05 16:36:00,2.460032469135802,0.0,0.0
2023-11-05 16:37:00,2.4132073302469133,0.0,0.0
2023-11-05 16:38:00,2.367683024691358,0.0,0.0
2023-11-05 16:39:00,2.323542515432098,0.0,0.0
2023-11-05 16:40:00,2.280785802469136,0.0,0.0
2023-11-05 16:41:00,2.239412885802469,0.0,0.0
2023-11-05 16:42:00,2.199423765432099,0.0,0.0
2023-11-05 16:43:00,2.1608184413580247,0.0,0.0
2023-11-05 16:44:00,2.1235969135802466,0.0,0.0
2023-11-05 16:45:00,2.087759182098765,0.0,0.0
2023-11-05 16:46:00,2.05330524691358,0.0,0.0
2023-11-05 16:47:00,2.020235108024691,0.0,0.0
2023-11-05 16:48:00,1.9885487654320984,0.0,0.0
2023-11-05 16:49:00,1.958246219135802,0.0,0.0
2023-11-05 16:50:00,1.9293274691358024,0.0,0.0
2023-11-05 16:51:00,1.9017925154320985,0.0,0.0
2023-11-05 16:52:00,1.8756413580246911,0.0,0.0
2023-11-05 16:53:00,1.85087399691358,0.0,0.0
2023-11-05 16:54:00,1.827437932098765,0.0,0.0
2023-11-05 16:55:00,1.8052281635802467,0.0,0.0
2023-11-05 16:56:00,1.7841396913580243,0.0,0.0
2023-11-05 16:57:00,1.7640675154320986,0.0,0.0
2023-11-05 16:58:00,1.744906635802469,0.0,0.0
2023-11-05 16:59:00,1.7265520524691356,0.0,0.0
2023-11-05 17:00:00,1.7088987654320986,0.0,0.0
2023-11-05 17:01:00,1.691841774691358,0.0,0.0
2023-11-05 17:02:00,1.6752760802469135,0.0,0.0
2023-11-05 17:03:00,1.6590966820987656,0.0,0.0
2023-11-05 17:04:00,1.6431985802469136,0.0,0.0
2023-11-05 17:05:00,1.6274767746913577,0.0,0.0
2023-11-05 17:06:00,1.6118262654320987,0.0,0.0
2023-11-05 17:07:00,1.596142052469136,0.0,0.0
2023-11-05 17:08:00,1.580319135802469,0.0,0.0
2023-11-05 17:09:00,1.5643050154320983,0.0,0.0
2023-11-05 17:10:00,1.5480996913580247,0.0,0.0
2023-11-05 17:11:00,1.5317031635802467,0.0,0.0
2023-11-05 17:12:00,1.5151154320987652,0.0,0.0
2023-11-05 17:13:00,1.4983364969135802,0.0,0.0
2023-11-05 17:14:00,1.4813663580246912,0.0,0.0
2023-11-05 17:15:00,1.464205015432099,0.0,0.0
2023-11-05 17:16:00,1.4468524691358025,0.0,0.0
2023-11-05 17:17:00,1.429308719135802,0.0,0.0
2023-11-05 17:18:00,1.4115737654320986,0.0,0.0
2023-11-05 17:19:00,1.3936476080246911,0.0,0.0
2023-11-05 17:20:00,1.3755302469135802,0.0,0.0
2023-11-05 17:21:00,1.3572216820987653,0.0,0.0
2023-11-05 17:22:00,1.3387219135802468,0.0,0.0
2023-11-05 17:23:00,1.320030941358025,0.0,0.0
2023-11-05 17:24:00,1.3011695061728394,0.0,0.0
2023-11-05 17:25:00,1.2821790895061729,0.0,0.0
2023-11-05 17:26:00,1.263101172839506,0.0,0.0
2023-11-05 17:27:00,1.2439772376543208,0.0,0.0
2023-11-05 17:28:00,1.2248487654320988,0.0,0.0
2023-11-05 17:29:00,1.205757237654321,0.0,0.0
2023-11-05 17:30:00,1.186744135802469,0.0,0.0
2023-11-05 17:31:00,1.1678509413580247,0.0,0.0
2023-11-05 17:32:00,1.149119135802469,0.0,0.0
2023-11-05 17:33:00,1.130590200617284,0.0,0.0
2023-11-05 17:34:00,1.1123056172839505,0.0,0.0
2023-11-05 17:35:00,1.0943068672839504,0.0,0.0
2023-11-05 17:36:00,1.0766354320987652,0.0,0.0
2023-11-05 17:37:00,1.0593327932098764,0.0,0.0
2023-11-05 17:38:00,1.0424404320987652,0.0,0.0
2023-11-05 17:39:00,1.025979089506173,0.0,0.0
2023-11-05 17:40:00,1.0099487654320989,0.0,0.0
2023-11-05 17:41:00,0.9943494598765432,0.0,0.0
2023-11-05 17:42:00,0.979181172839506,0.0,0.0
2023-11-05 17:43:00,0.9644439043209876,0.0,0.0
2023-11-05 17:44:00,0.9501376543209876,0.0,0.0
2023-11-05 17:45:00,0.936262422839506,0.0,0.0
2023-11-05 17:46:00,0.9228182098765432,0.0,0.0
2023-11-05 17:47:00,0.9098050154320986,0.0,0.0
2023-11-05 17:48:00,0.8972228395061728,0.0,0.0
2023-11-05 17:49:00,0.8850716820987654,0.0,0.0
2023-11-05 17:50:00,0.8733515432098765,0.0,0.0
2023-11-05 17:51:00,0.8620624228395061,0.0,0.0
2023-11-05 17:52:00,0.8512043209876542,0.0,0.0
2023-11-05 17:53:00,0.8407772376543209,0.0,0.0
2023-11-05 17:54:00,0.8307669135802468,0.0,0.0
2023-11-05 17:55:00,0.8211448302469134,0.0,0.0
2023-11-05 17:56:00,0.8118824691358024,0.0,0.0
2023-11-05 17:57:00,0.802951311728395,0.0,0.0
2023-11-05 17:58:00,0.7943228395061728,0.0,0.0
2023-11-05 17:59:00,0.7859685339506172,0.0,0.0
2023-11-05 18:00:00,0.77785987654321,0.0,0.0
2023-11-05 18:01:00,0.7699683487654322,0.0,0.0
2023-11-05 18:02:00,0.7622654320987654,0.0,0.0
2023-11-05 18:03:00,0.7547226080246913,0.0,0.0
2023-11-05 18:04:00,0.7473113580246913,0.0,0.0
2023-11-05 18:05:00,0.7400031635802468,0.0,0.0
2023-11-05 18:06:00,0.7327695061728395,0.0,0.0
2023-11-05 18:07:00,0.7255818672839507,0.0,0.0
2023-11-05 18:08:00,0.7184117283950617,0.0,0.0
2023-11-05 18:09:00,0.7112448302469135,0.0,0.0
2023-11-05 18:10:00,0.7040811728395062,0.0,0.0
2023-11-05 18:11:00,0.6969207561728396,0.0,0.0
2023-11-05 18:12:00,0.6897635802469135,0.0,0.0
2023-11-05 18:13:00,0.6826096450617283,0.0,0.0
2023-11-05 18:14:00,0.6754589506172839,0.0,0.0
2023-11-05 18:15:00,0.6683114969135802,0.0,0.0
2023-11-05 18:16:00,0.6611672839506172,0.0,0.0
2023-11-05 18:17:00,0.654026311728395,0.0,0.0
2023-11-05 18:18:00,0.6468885802469135,0.0,0.0
2023-11-05 18:19:00,0.6397540895061727,0.0,0.0
2023-11-05 18:20:00,0.6326228395061727,0.0,0.0
2023-11-05 18:21:00,0.6254948302469134,0.0,0.0
2023-11-05 18:22:00,0.6183700617283949,0.0,0.0
2023-11-05 18:23:00,0.6112485339506172,0.0,0.0
2023-11-05 18:24:00,0.6041302469135802,0.0,0.0
2023-11-05 18:25:00,0.5970152006172839,0.0,0.0
2023-11-05 18:26:00,0.5899033950617284,0.0,0.0
2023-11-05 18:27:00,0.5827948302469135,0.0,0.0
2023-11-05 18:28:00,0.5756895061728394,0.0,0.0
2023-11-05 18:29:00,0.5685874228395061,0.0,0.0
2023-11-05 18:30:00,0.5614885802469136,0.0,0.0
2023-11-05 18:31:00,0.5543929783950616,0.0,0.0
2023-11-05 18:32:00,0.5473006172839505,0.0,0.0
2023-11-05 18:33:00,0.5402114969135802,0.0,0.0
2023-11-05 18:34:00,0.5331256172839506,0.0,0.0
2023-11-05 18:35:00,0.5260429783950616,0.0,0.0
2023-11-05 18:36:00,0.5189635802469136,0.0,0.0
2023-11-05 18:37:00,0.5118874228395062,0.0,0.0
2023-11-05 18:38:00,0.5048145061728395,0.0,0.0
2023-11-05 18:39:00,0.4977448302469135,0.0,0.0
2023-11-05 18:40:00,0.4906783950617283,0.0,0.0
2023-11-05 18:41:00,0.4836152006172839,0.0,0.0
2023-11-05 18:42:00,0.4765552469135802,0.0,0.0
2023-11-05 18:43:00,0.4694985339506173,0.0,0.0
2023-11-05 18:44:00,0.462445061728395,0.0,0.0
2023-11-05 18:45:00,0.4553948302469136,0.0,0.0
2023-11-05 18:46:00,0.4483478395061728,0.0,0.0
2023-11-05 18:47:00,0.4413040895061728,0.0,0.0
2023-11-05 18:48:00,0.4342635802469135,0.0,0.0
2023-11-05 18:49:00,0.4272263117283951,0.0,0.0
2023-11-05 18:50:00,0.4201922839506172,0.0,0.0
2023-11-05 18:51:00,0.4131614969135802,0.0,0.0
2023-11-05 18:52:00,0.4061339506172839,0.0,0.0
2023-11-05 18:53:00,0.3991096450617284,0.0,0.0
2023-11-05 18:54:00,0.3920871759259258,0.0,0.0
2023-11-05 18:55:00,0.3850637345679012,0.0,0.0
2023-11-05 18:56:00,0.3780365123456789,0.0,0.0
2023-11-05 18:57:00,0.3710027006172839,0.0,0.0
2023-11-05 18:58:00,0.3639594907407407,0.0,0.0
2023-11-05 18:59:00,0.356904074074074,0.0,0.0
2023-11-05 19:00:00,0.3498336419753086,0.0,0.0
2023-11-05 19:01:00,0.3427453858024691,0.0,0.0
2023-11-05 19:02:00,0.3356364969135802,0.0,0.0
2023-11-05 19:03:00,0.3285041666666666,0.0,0.0
2023-11-05 19:04:00,0.321345586419753,0.0,0.0
2023-11-05 19:05:00,0.3141579475308641,0.0,0.0
2023-11-05 19:06:00,0.3069384413580246,0.0,0.0
2023-11-05 19:07:00,0.2996842592592592,0.0,0.0
2023-11-05 19:08:00,0.2923925925925925,0.0,0.0
2023-11-05 19:09:00,0.285062037037037,0.0,0.0
2023-11-05 19:10:00,0.2776925925925925,0.0,0.0
2023-11-05 19:11:00,0.2702842592592592,0.0,0.0
2023-11-05 19:12:00,0.262837037037037,0.0,0.0
2023-11-05 19:13:00,0.2553509259259259,0.0,0.0
2023-11-05 19:14:00,0.2478259259259259,0.0,0.0
2023-11-05 19:15:00,0.240262037037037,0.0,0.0
2023-11-05 19:16:00,0.2326592592592592,0.0,0.0
